Title,Vessels,Cranes,Generations,PopulationSize,Crossover,Mutation,BestDelay,TimeMS
"Varied and real impossible solution - EAT",8,1,50,40,0.70,0.20,0,1
"Varied and real impossible solution - EAT",8,1,50,40,0.70,0.20,0,0
"Varied and real impossible solution - EAT",8,1,50,40,0.80,0.05,0,1
"Varied and real impossible solution - EAT",8,1,50,40,0.80,0.05,0,0
"Varied and real impossible solution - EAT",8,1,50,40,0.80,0.10,0,1
"Varied and real impossible solution - EAT",8,1,50,40,0.80,0.10,0,0
"Varied and real impossible solution - EAT",8,1,50,40,0.80,0.15,0,1
"Varied and real impossible solution - EAT",8,1,50,40,0.80,0.15,0,0
"Varied and real impossible solution - EAT",8,1,50,40,0.80,0.20,0,1
"Varied and real impossible solution - EAT",8,1,50,40,0.80,0.20,0,0
"Varied and real impossible solution - EAT",8,1,50,40,0.90,0.05,0,1
"Varied and real impossible solution - EAT",8,1,50,40,0.90,0.05,0,0
"Varied and real impossible solution - EAT",8,1,50,40,0.90,0.10,0,0
"Varied and real impossible solution - EAT",8,1,50,40,0.90,0.10,0,0
"Varied and real impossible solution - EAT",8,1,50,40,0.90,0.15,0,0
"Varied and real impossible solution - EAT",8,1,50,40,0.90,0.15,0,1
"Varied and real impossible solution - EAT",8,1,50,40,0.90,0.20,0,0
"Varied and real impossible solution - EAT",8,1,50,40,0.90,0.20,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.40,0.05,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.40,0.05,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.40,0.10,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.40,0.10,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.40,0.15,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.40,0.15,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.40,0.20,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.40,0.20,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.50,0.05,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.50,0.05,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.50,0.10,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.50,0.10,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.50,0.15,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.50,0.15,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.50,0.20,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.50,0.20,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.60,0.05,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.60,0.05,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.60,0.10,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.60,0.10,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.60,0.15,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.60,0.15,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.60,0.20,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.60,0.20,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.70,0.05,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.70,0.05,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.70,0.10,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.70,0.10,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.70,0.15,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.70,0.15,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.70,0.20,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.70,0.20,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.80,0.05,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.80,0.05,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.80,0.10,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.80,0.10,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.80,0.15,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.80,0.15,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.80,0.20,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.80,0.20,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.90,0.05,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.90,0.05,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.90,0.10,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.90,0.10,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.90,0.15,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.90,0.15,0,0
"Varied and real impossible solution - EAT",8,1,50,50,0.90,0.20,0,1
"Varied and real impossible solution - EAT",8,1,50,50,0.90,0.20,0,1
"Varied and real impossible solution - EAT",8,1,80,10,0.40,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.40,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.40,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.40,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.40,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.40,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.40,0.20,0,1
"Varied and real impossible solution - EAT",8,1,80,10,0.40,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.50,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.50,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.50,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.50,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.50,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.50,0.15,0,1
"Varied and real impossible solution - EAT",8,1,80,10,0.50,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.50,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.60,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.60,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.60,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.60,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.60,0.15,0,1
"Varied and real impossible solution - EAT",8,1,80,10,0.60,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.60,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.60,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.70,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.70,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.70,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.70,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.70,0.15,0,1
"Varied and real impossible solution - EAT",8,1,80,10,0.70,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.70,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.70,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.80,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.80,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.80,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.80,0.10,0,1
"Varied and real impossible solution - EAT",8,1,80,10,0.80,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.80,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.80,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.80,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.90,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.90,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.90,0.10,0,1
"Varied and real impossible solution - EAT",8,1,80,10,0.90,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.90,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.90,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.90,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,10,0.90,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.40,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.40,0.05,0,1
"Varied and real impossible solution - EAT",8,1,80,20,0.40,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.40,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.40,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.40,0.15,0,1
"Varied and real impossible solution - EAT",8,1,80,20,0.40,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.40,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.50,0.05,0,1
"Varied and real impossible solution - EAT",8,1,80,20,0.50,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.50,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.50,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.50,0.15,0,1
"Varied and real impossible solution - EAT",8,1,80,20,0.50,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.50,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.50,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.60,0.05,0,1
"Varied and real impossible solution - EAT",8,1,80,20,0.60,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.60,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.60,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.60,0.15,0,1
"Varied and real impossible solution - EAT",8,1,80,20,0.60,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.60,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.60,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.70,0.05,0,1
"Varied and real impossible solution - EAT",8,1,80,20,0.70,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.70,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.70,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.70,0.15,0,1
"Varied and real impossible solution - EAT",8,1,80,20,0.70,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.70,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.70,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.80,0.05,0,1
"Varied and real impossible solution - EAT",8,1,80,20,0.80,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.80,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.80,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.80,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.80,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.80,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.80,0.20,0,1
"Varied and real impossible solution - EAT",8,1,80,20,0.90,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.90,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.90,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.90,0.10,0,1
"Varied and real impossible solution - EAT",8,1,80,20,0.90,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.90,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.90,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,20,0.90,0.20,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.40,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.40,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.40,0.10,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.40,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.40,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.40,0.15,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.40,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.40,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.50,0.05,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.50,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.50,0.10,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.50,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.50,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.50,0.15,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.50,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.50,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.60,0.05,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.60,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.60,0.10,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.60,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.60,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.60,0.15,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.60,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.60,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.70,0.05,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.70,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.70,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.70,0.10,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.70,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.70,0.15,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.70,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.70,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.80,0.05,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.80,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.80,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.80,0.10,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.80,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.80,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.80,0.20,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.80,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.90,0.05,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.90,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.90,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.90,0.10,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.90,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.90,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,30,0.90,0.20,0,1
"Varied and real impossible solution - EAT",8,1,80,30,0.90,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,40,0.40,0.05,0,1
"Varied and real impossible solution - EAT",8,1,80,40,0.40,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,40,0.40,0.10,0,1
"Varied and real impossible solution - EAT",8,1,80,40,0.40,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,40,0.40,0.15,0,1
"Varied and real impossible solution - EAT",8,1,80,40,0.40,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,40,0.40,0.20,0,1
"Varied and real impossible solution - EAT",8,1,80,40,0.40,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,40,0.50,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,40,0.50,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,40,0.50,0.10,0,0
"Varied and real impossible solution - EAT",8,1,80,40,0.50,0.10,0,1
"Varied and real impossible solution - EAT",8,1,80,40,0.50,0.15,0,0
"Varied and real impossible solution - EAT",8,1,80,40,0.50,0.15,0,1
"Varied and real impossible solution - EAT",8,1,80,40,0.50,0.20,0,0
"Varied and real impossible solution - EAT",8,1,80,40,0.50,0.20,0,1
"Varied and real impossible solution - EAT",8,1,80,40,0.60,0.05,0,0
"Varied and real impossible solution - EAT",8,1,80,40,0.60,0.05,0,1
